verified_batch,record_id,entity_type,entity_id,field_name,candidate_value,source_id,source_locator,evidence_summary,assessment,checked_at,issue_note
Batch 22 Wave 2 (尽誠学園高等学校（第2弾 学校4/12）),B22W2E0004,Career,C000726,organization_id,ORG000222,B22W2S0002,クラブ所属履歴 > 「2026-27 岡山」「2025-26 岡山」（直前は「2024-25 徳島」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,徳島（2023-24〜2024-25）・岡山（2019-20〜2022-23）は今回のWaveでは対象外。詳細はissue B22W2I0002を参照
Batch 22 Wave 2 (尽誠学園高等学校（第2弾 学校4/12）),B22W2E0005,Career,C000726,start,2025,B22W2S0002,クラブ所属履歴 > 「2026-27 岡山」「2025-26 岡山」（直前は「2024-25 徳島」）,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンの岡山復帰を確認（既存の復帰時開始年方針により2025とする）,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0001,Person,P000225,name,熊谷 航,B23W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0002,Person,P000225,birth_date,1996-05-07,B23W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0003,Career,C000727,organization_id,ORG000215,B23W1S0002,基本情報 > 出身校（高）：前橋育英高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0004,Career,C000728,organization_id,ORG000128,B23W1S0002,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0005,Career,C000729,organization_id,ORG000135,B23W1S0002,クラブ所属履歴 > 「2026-27 長崎」「2025-26 長崎」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,秋田（2023-24〜2024-25）・信州（2021-22〜2022-23）・三河（2018-19〜2020-21）は今回のWaveでは対象外。詳細はissue B23W1I0003を参照
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0006,Career,C000729,start,2025,B23W1S0002,クラブ所属履歴 > 「2026-27 長崎」「2025-26 長崎」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0007,Person,P000226,name,久岡 幸太郎,B23W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0008,Person,P000226,birth_date,1997-01-04,B23W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0009,Career,C000730,organization_id,ORG000215,B23W1S0003,基本情報 > 出身校（高）：前橋育英高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0010,Career,C000731,organization_id,ORG000016,B23W1S0003,基本情報 > 出身校（大）：中央大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0011,Career,C000732,organization_id,ORG000103,B23W1S0003,クラブ所属履歴 > 「2026-27 茨城」〜「2023-24 茨城」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,広島（2023-24）・香川（2022-23）・東京Z（2018-19〜2021-22）は今回のWaveでは対象外。詳細はissue B23W1I0006を参照
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0012,Career,C000732,start,2023,B23W1S0003,クラブ所属履歴 > 「2026-27 茨城」〜「2023-24 茨城」,B.LEAGUE公式のクラブ所属履歴で2023-24シーズンからの在籍を確認（2023-24は広島の行もあり、シーズン途中の移籍とみられるが時期は未確認）,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0013,Person,P000227,name,久岡 賢太郎,B23W1S0004,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0014,Person,P000227,birth_date,2003-07-02,B23W1S0004,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0015,Career,C000733,organization_id,ORG000215,B23W1S0004,基本情報 > 出身校（高）：前橋育英高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0016,Career,C000734,organization_id,ORG000016,B23W1S0004,基本情報 > 出身校（大）：中央大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0017,Career,C000735,organization_id,ORG000173,B23W1S0004,クラブ所属履歴 > 「2026-27 岩手」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0018,Career,C000735,start,2026,B23W1S0004,クラブ所属履歴 > 「2026-27 岩手」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0019,Person,P000228,name,船生 誠也,B23W1S0005,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0020,Person,P000228,birth_date,1993-12-15,B23W1S0005,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0021,Career,C000736,organization_id,ORG000215,B23W1S0005,基本情報 > 出身校（高）：前橋育英高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0022,Career,C000737,organization_id,ORG000030,B23W1S0005,基本情報 > 出身校（大）：青山学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0023,Career,C000738,organization_id,ORG000132,B23W1S0005,クラブ所属履歴 > 「2026-27 仙台」「2025-26 仙台」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,SR渋谷（2024-25）・広島（2021-22〜2023-24）・琉球（2020-21）・富山（2018-19〜2019-20）・名古屋D（2016-17〜2017-18）は今回のWaveでは対象外。詳細はissue B23W1I0011を参照
Batch 23 Wave 1 (前橋育英高等学校（第2弾 学校5/12）),B23W1E0024,Career,C000738,start,2025,B23W1S0005,クラブ所属履歴 > 「2026-27 仙台」「2025-26 仙台」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0001,Person,P000229,name,渡部 琉,B24W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0002,Person,P000229,birth_date,2000-10-03,B24W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0003,Career,C000739,organization_id,ORG000216,B24W1S0002,基本情報 > 出身校（高）：正智深谷高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0004,Career,C000740,organization_id,ORG000016,B24W1S0002,基本情報 > 出身校（大）：中央大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0005,Career,C000741,organization_id,ORG000110,B24W1S0002,クラブ所属履歴 > 「2026-27 広島」〜「2024-25 広島」（直前は「2023-24 仙台」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,仙台（2022-23〜2023-24）・広島（2021-22）・秋田（2020-21）は今回のWaveでは対象外。詳細はissue B24W1I0003を参照
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0006,Career,C000741,start,2024,B24W1S0002,クラブ所属履歴 > 「2026-27 広島」〜「2024-25 広島」（直前は「2023-24 仙台」）,B.LEAGUE公式のクラブ所属履歴で2024-25シーズンの広島復帰を確認（既存の復帰時開始年方針により2024とする）,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0007,Person,P000230,name,常田 耕平,B24W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0008,Person,P000230,birth_date,1999-11-06,B24W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0009,Career,C000742,organization_id,ORG000216,B24W1S0003,基本情報 > 出身校（高）：正智深谷高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0010,Career,C000743,organization_id,ORG000124,B24W1S0003,基本情報 > 出身校（大）：明治大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0011,Career,C000744,organization_id,ORG000200,B24W1S0003,クラブ所属履歴 > 「2026-27 福井」（直前は「2025-26 滋賀」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,滋賀（2024-25〜2025-26）・青森（2022-23〜2023-24）・三遠（2020-21〜2021-22）は今回のWaveでは対象外。詳細はissue B24W1I0006を参照
Batch 24 Wave 1 (正智深谷高等学校（第2弾 学校6/12）),B24W1E0012,Career,C000744,start,2026,B24W1S0003,クラブ所属履歴 > 「2026-27 福井」（直前は「2025-26 滋賀」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0001,Person,P000231,name,ブラ ブサナ グロリダ,B25W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0002,Person,P000231,birth_date,1999-03-27,B25W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0003,Career,C000745,organization_id,ORG000217,B25W1S0002,基本情報 > 出身校（高）：帝京長岡高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0005,Career,C000746,organization_id,ORG000223,B25W1S0002,クラブ所属履歴 > 「2026-27 東京U」〜「2022-23 東京U」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,埼玉（2021-22）は今回のWaveでは対象外。詳細はissue B25W1I0003を参照
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0006,Career,C000746,start,2022,B25W1S0002,クラブ所属履歴 > 「2026-27 東京U」〜「2022-23 東京U」,B.LEAGUE公式のクラブ所属履歴で2022-23シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0007,Person,P000232,name,遠藤 善,B25W1S0003,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0008,Person,P000232,birth_date,1998-11-05,B25W1S0003,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0009,Career,C000747,organization_id,ORG000217,B25W1S0003,基本情報 > 出身校（高）：帝京長岡高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0010,Career,C000748,organization_id,ORG000020,B25W1S0003,基本情報 > 出身校（大）：日本体育大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0011,Career,C000749,organization_id,ORG000101,B25W1S0003,クラブ所属履歴 > 「2026-27 鹿児島」「2025-26 鹿児島」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,茨城（2024-25）・新潟（2021-22〜2023-24）・大阪（2020-21）は今回のWaveでは対象外。詳細はissue B25W1I0007を参照
Batch 25 Wave 1 (帝京長岡高等学校（第2弾 学校7/12）),B25W1E0012,Career,C000749,start,2025,B25W1S0003,クラブ所属履歴 > 「2026-27 鹿児島」「2025-26 鹿児島」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0001,Person,P000233,name,モッチ ラミン,B26W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0002,Person,P000233,birth_date,1997-09-11,B26W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0003,Career,C000750,organization_id,ORG000161,B26W1S0002,基本情報 > 出身校（高）：桜丘高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0004,Career,C000751,organization_id,ORG000128,B26W1S0002,基本情報 > 出身校（大）：大東文化大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0005,Career,C000752,organization_id,ORG000067,B26W1S0002,クラブ所属履歴 > 「2026-27 熊本」「2025-26 熊本」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,佐賀・三河（いずれも2024-25。シーズン途中の移籍とみられるが時期は未確認）・埼玉（2019-20）は今回のWaveでは対象外。詳細はissue B26W1I0003を参照
Batch 26 Wave 1 (桜丘高等学校（第2弾 学校8/12）),B26W1E0006,Career,C000752,start,2025,B26W1S0002,クラブ所属履歴 > 「2026-27 熊本」「2025-26 熊本」,B.LEAGUE公式のクラブ所属履歴で2025-26シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0001,Person,P000234,name,盛實 海翔,B27W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0002,Person,P000234,birth_date,1997-08-26,B27W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0003,Career,C000753,organization_id,ORG000159,B27W1S0002,基本情報 > 出身校（高）：秋田県立能代工業高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0004,Career,C000754,organization_id,ORG000018,B27W1S0002,基本情報 > 出身校（大）：専修大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0005,Career,C000755,organization_id,ORG000149,B27W1S0002,クラブ所属履歴 > 「2026-27 富山」（直前は「2025-26 北海道」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,北海道（2024-25〜2025-26）・SR渋谷（2018-19〜2023-24）は今回のWaveでは対象外。詳細はissue B27W1I0003を参照
Batch 27 Wave 1 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W1E0006,Career,C000755,start,2026,B27W1S0002,クラブ所属履歴 > 「2026-27 富山」（直前は「2025-26 北海道」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0001,Person,P000235,name,中嶋 正尭,B27W2S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0002,Person,P000235,birth_date,2003-06-09,B27W2S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0003,Career,C000756,organization_id,ORG000159,B27W2S0002,基本情報 > 出身校（高）：秋田県立能代科学技術高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0004,Career,C000757,organization_id,ORG000214,B27W2S0002,基本情報 > 出身校（大）：名古屋学院大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0005,Career,C000758,organization_id,ORG000191,B27W2S0002,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,
Batch 27 Wave 2 (秋田県立能代工業高等学校（第2弾 学校9/12）),B27W2E0006,Career,C000758,start,2026,B27W2S0002,クラブ所属履歴 > 「2026-27 三重」（履歴はこの1行のみ）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0001,Person,P000236,name,宇都宮 陸,B28W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0002,Person,P000236,birth_date,2002-12-06,B28W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0003,Career,C000759,organization_id,ORG000218,B28W1S0002,基本情報 > 出身校（高）：報徳学園高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0004,Career,C000760,organization_id,ORG000188,B28W1S0002,基本情報 > 出身校（大）：京都産業大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0005,Career,C000761,organization_id,ORG000180,B28W1S0002,クラブ所属履歴 > 「2026-27 FE名古屋」〜「2024-25 FE名古屋」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,A東京（2022-23）・愛媛（2021-22）は今回のWaveでは対象外。詳細はissue B28W1I0003を参照
Batch 28 Wave 1 (報徳学園高等学校（第2弾 学校10/12）),B28W1E0006,Career,C000761,start,2024,B28W1S0002,クラブ所属履歴 > 「2026-27 FE名古屋」〜「2024-25 FE名古屋」,B.LEAGUE公式のクラブ所属履歴で2024-25シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0001,Person,P000237,name,金友 蓮,B29W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0002,Person,P000237,birth_date,2003-10-15,B29W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0003,Career,C000762,organization_id,ORG000219,B29W1S0002,基本情報 > 出身校（高）：大阪桐蔭高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0004,Career,C000763,organization_id,ORG000193,B29W1S0002,基本情報 > 出身校（大）：大阪産業大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0005,Career,C000764,organization_id,ORG000205,B29W1S0002,クラブ所属履歴 > 「2026-27 金沢」（直前は「2025-26 熊本」）,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,熊本（2025-26）は今回のWaveでは対象外。詳細はissue B29W1I0003を参照
Batch 29 Wave 1 (大阪桐蔭高等学校（第2弾 学校11/12）),B29W1E0006,Career,C000764,start,2026,B29W1S0002,クラブ所属履歴 > 「2026-27 金沢」（直前は「2025-26 熊本」）,B.LEAGUE公式のクラブ所属履歴で2026-27シーズンからの在籍を確認,SUPPORTED,2026-09-26,
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0001,Person,P000238,name,西野 曜,B30W1S0002,基本情報 > 選手名,B.LEAGUE公式プロフィールで氏名を確認,SUPPORTED,2026-09-26,
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0002,Person,P000238,birth_date,1998-07-27,B30W1S0002,基本情報 > 生年月日,B.LEAGUE公式プロフィールで生年月日を確認,SUPPORTED,2026-09-26,
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0003,Career,C000765,organization_id,ORG000220,B30W1S0002,基本情報 > 出身校（高）：近畿大学附属高等学校,B.LEAGUE公式プロフィールで出身高校を確認,SUPPORTED,2026-09-26,
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0004,Career,C000766,organization_id,ORG000018,B30W1S0002,基本情報 > 出身校（大）：専修大学,B.LEAGUE公式プロフィールで出身大学を確認,SUPPORTED,2026-09-26,
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0005,Career,C000767,organization_id,ORG000200,B30W1S0002,クラブ所属履歴 > 「2026-27 福井」〜「2024-25 福井」,B.LEAGUE公式のクラブ所属履歴で現所属クラブを確認,SUPPORTED,2026-09-26,横浜BC（2023-24）・SR渋谷（2020-21〜2022-23）・秋田（2019-20）は今回のWaveでは対象外。詳細はissue B30W1I0003を参照
Batch 30 Wave 1 (近畿大学附属高等学校（第2弾 学校12/12）),B30W1E0006,Career,C000767,start,2024,B30W1S0002,クラブ所属履歴 > 「2026-27 福井」〜「2024-25 福井」,B.LEAGUE公式のクラブ所属履歴で2024-25シーズンからの在籍を確認,SUPPORTED,2026-09-26,
